ページ,目,本年度予算額,前年度予算額,比較,区分,金額,説明
184,1 清掃総務費,"602,842","578,944","23,898",,,家庭系可燃ごみ組成分析調査
184,1 清掃総務費,"602,842","578,944","23,898",住居手当,"1,632",
184,1 清掃総務費,"602,842","578,944","23,898",,,一般廃棄物処理業許可及び指導
184,1 清掃総務費,"602,842","578,944","23,898",通勤手当,"6,069",
184,1 清掃総務費,"602,842","578,944","23,898",,,公共施設廃棄物収集運搬・処分
184,1 清掃総務費,"602,842","578,944","23,898",特殊勤務手当,"5,000",
184,1 清掃総務費,"602,842","578,944","23,898",,,災害廃棄物仮置場設営訓練
184,1 清掃総務費,"602,842","578,944","23,898",時間外勤務手,"11,000",
184,1 清掃総務費,"602,842","578,944","23,898",,,災害時臨時集積所指定
184,1 清掃総務費,"602,842","578,944","23,898",当,,
184,1 清掃総務費,"602,842","578,944","23,898",,,ごみ情報誌発行
184,1 清掃総務費,"602,842","578,944","23,898",休日勤務手当,"10,500",
184,1 清掃総務費,"602,842","578,944","23,898",,,全国都市清掃会議負担金 150
184,1 清掃総務費,"602,842","578,944","23,898",期末手当,"53,886",
184,1 清掃総務費,"602,842","578,944","23,898",,,県都市清掃協議会負担金 30
184,1 清掃総務費,"602,842","578,944","23,898",勤勉手当,"44,111",
184,1 清掃総務費,"602,842","578,944","23,898",4 共済費,"78,562","会議、研修会出席者負担金 14
002 ごみ減量化推進事業費 3,337"
184,1 清掃総務費,"602,842","578,944","23,898",7 報償費,"1,036",生ごみ堆肥化推進事業
184,1 清掃総務費,"602,842","578,944","23,898",8 旅費,345,"トートバッグ型コンポスト配布
ごみ減量化につながる暮らし講座開催"
184,1 清掃総務費,"602,842","578,944","23,898",費用弁償,24,"食品ロス削減推進事業
エコ・クッキング講座開催
食品ロス削減マッチングサービス導入 ほか"
184,1 清掃総務費,"602,842","578,944","23,898",普通旅費,206,"003 不法投棄対策費 1,381"
184,1 清掃総務費,"602,842","578,944","23,898",特別旅費,115,不法投棄監視パトロール
184,1 清掃総務費,"602,842","578,944","23,898",10 需用費,"6,044","隊員 8ブロック12地区21人
不法投棄物処理"
184,1 清掃総務費,"602,842","578,944","23,898",,,"003 最終処分場跡地管理費 14,332"
184,1 清掃総務費,"602,842","578,944","23,898",消耗品費,"4,075","001 最終処分場跡地管理費 14,332"
184,1 清掃総務費,"602,842","578,944","23,898",食糧費,5,最終処分場跡地浸出液等水質調査
185,2 塵芥処理費,"2,035,748","1,935,263","100,485",1 報酬,"22,479","001 給与費 32,395"
185,2 塵芥処理費,"2,035,748","1,935,263","100,485","3 職員手当等
期末手当","4,761
4,075","001 パートタイム会計年度任用職員 32,395
（定数）
収集業務員 6人
（定数外）
事務補助 1人"
185,2 塵芥処理費,"2,035,748","1,935,263","100,485",勤勉手当,686,"002 新環境クリーンセンター管理費 1,217,752"
185,2 塵芥処理費,"2,035,748","1,935,263","100,485",4 共済費,"4,322","001 新環境クリーンセンター運営管理事業費 889,838
プラント運転管理
ごみ焼却量 58,000ｔ
剪定枝資源化量 460ｔ"
185,2 塵芥処理費,"2,035,748","1,935,263","100,485",7 報償費,"3,100","001 新環境クリーンセンター運営管理事業費 889,838
プラント運転管理
ごみ焼却量 58,000ｔ
剪定枝資源化量 460ｔ"
185,2 塵芥処理費,"2,035,748","1,935,263","100,485",8 旅費,"1,301","ごみ焼却余熱利用促進市町村等 25
連絡協議会負担金"
185,2 塵芥処理費,"2,035,748","1,935,263","100,485",,,会議、研修会出席者負担金 83
186,,,,,費用弁償,833,"002 新環境クリーンセンター焼却残渣資源化事業費 327,914"
186,,,,,普通旅費,306,"焼却残渣資源化量 5,690ｔ"
186,,,,,特別旅費,162,"環境保全協力金 3,177"
186,,,,,10 需用費,"20,730","003 収集管理費 762,680"
186,,,,,,,"001 収集管理費 762,680"
186,,,,,消耗品費,"6,472","ごみ収集業務
可燃ごみ 38,000ｔ プラスチック製容器包装 1,647ｔ"
186,,,,,燃料費,"7,424","びん
1,356ｔ ペットボトル 371ｔ
かん
366ｔ 金属
794ｔ"
186,,,,,"印刷製本費
光熱水費","436
23","衣類
684ｔ ふとん類 133ｔ
古紙
886ｔ 乾電池 62ｔ
蛍光管 14ｔ 小型家電 320ｔ
埋立ごみ 865ｔ"
186,,,,,修繕料,"6,375",災害廃棄物仮置場設営訓練（集積物運搬）
186,,,,,11 役務費,"3,067",富士労働基準協会会費 8
186,,,,,,,会議、研修会出席者負担金 122
186,,,,,,,"004 車両管理費 17,562"
186,,,,,通信運搬費,898,
186,,,,,,,"001 車両管理費 17,562"
186,,,,,手数料,"1,062",
186,,,,,,,塵芥車 11台
186,,,,,保険料,783,
186,,,,,,,連絡車 3台
186,,,,,自動車損害保,324,
186,,,,,,,その他 12台
186,,,,,険料,,
186,,,,,12 委託料,"1,959,997","ＭＣＡ無線電波利用負担金 4
富士地区安全運転管理協会負担金 40"
186,,,,,13 使用料及び賃,"4,570",会議、研修会出席者負担金 10
186,,,,,,,"005 新環境クリーンセンター建設基金積立費 5,359"
186,,,,,借料,,
186,,,,,14 工事請負費,"1,098","001 新環境クリーンセンター建設基金積立事業費 5,359
新環境クリーンセンター建設基金積立金"
186,,,,,17 備品購入費,320,"001 新環境クリーンセンター建設基金積立事業費 5,359
新環境クリーンセンター建設基金積立金"
186,,,,,18 負担金、補助,"3,469","001 新環境クリーンセンター建設基金積立事業費 5,359
新環境クリーンセンター建設基金積立金"
186,,,,,及び交付金,,
186,,,,,負担金,"3,469",
187,3 生活排水処,"767,918","747,130","20,788",1 報酬,"9,865","001 給与費 76,647"
187,理費,,,,2 給料,"31,002","001 一般職 ７人
61,688"
187,理費,,,,3 職員手当等,"22,901","002 パートタイム会計年度任用職員 14,959
（定数）
事務補助 3人
浄化槽維持管理指導員 1人"
187,理費,,,,管理職手当,797,"002 クリーンセンターききょう運営費 407,936"
187,理費,,,,扶養手当,514,"001 クリーンセンターききょう運営管理事業費 407,936"
187,理費,,,,"地域手当
住居手当","1,297
591","施設管理運転業務（包括的民間委託）
し尿処理量 57,200kl
脱水汚泥処分量 1,460ｔ"
187,理費,,,,通勤手当,527,下水道共同化発注支援
187,理費,,,,時間外勤務手,"2,962","クリーンセンターききょう太陽光発電 23,500
設備設置費補助金"
187,理費,,,,当,,
187,理費,,,,,,会議、研修会出席者負担金 21
187,理費,,,,休日勤務手当,50,
187,理費,,,,,,"003 浄化槽対策費 244,389"
187,理費,,,,期末手当,"9,572",
187,理費,,,,,,"001 浄化槽対策事務費 15,046"
187,理費,,,,勤勉手当,"6,591",
187,理費,,,,4 共済費,"12,173","浄化槽法適正管理
浄化槽法定協議会運営"
187,理費,,,,8 旅費,793,総合管理システム更新
187,理費,,,,,,浄化槽適正維持管理指導補助金 140
187,理費,,,,,,総合管理システム保守負担金 438
187,理費,,,,費用弁償,706,
187,理費,,,,,,総合管理システムサーバーリース負担金 216
187,理費,,,,普通旅費,71,
187,理費,,,,,,総合管理システム住宅地図データ 55
187,理費,,,,特別旅費,16,借上負担金
187,理費,,,,10 需用費,"6,714",上下水道部専用封筒作成負担金 18
187,理費,,,,,,県浄化槽普及促進協議会負担金 38
187,理費,,,,,,"県富士総合庁舎使用負担金 2,127"
187,理費,,,,消耗品費,169,
187,理費,,,,,,会議、研修会出席者負担金 154
187,理費,,,,印刷製本費,545,
188,4 新環境クリ,"57,420","65,330","△7,910",10 需用費,"2,300","001 新環境クリーンセンター循環啓発棟運営費 57,420"
188,ーンセンタ,,,,,,"001 新環境クリーンセンター循環啓発棟運営事業費 57,420"
188,ー循環啓発,,,,,,
188,棟費,,,,修繕料,"2,300",循環啓発棟運営管理（指定管理）
188,棟費,,,,12 委託料,"55,120",循環啓発棟運営管理（指定管理）
188,計,"3,463,928","3,326,667","137,261",,,
189,1 環境政策費,"369,343","380,170","△10,827",1 報酬,"6,949","001 給与費 295,824"
189,1 環境政策費,"369,343","380,170","△10,827",2 給料,"144,255",001 環境審議会委員 １６人 392
189,1 環境政策費,"369,343","380,170","△10,827",3 職員手当等,"94,608","002 地球温暖化対策実行計画協議会委員 １６人 276
003 一般職 ３４人 286,117"
189,1 環境政策費,"369,343","380,170","△10,827",,,"004 パートタイム会計年度任用職員 9,039"
189,1 環境政策費,"369,343","380,170","△10,827","管理職手当
扶養手当","3,477
4,456","（定数）
事務補助 2人
（定数外）
事務補助 1人"
189,1 環境政策費,"369,343","380,170","△10,827",地域手当,"6,079",
189,1 環境政策費,"369,343","380,170","△10,827",,,"002 温暖化対策費 51,257"
189,1 環境政策費,"369,343","380,170","△10,827",住居手当,962,
189,1 環境政策費,"369,343","380,170","△10,827",,,"001 環境政策事務費 2,673"
189,1 環境政策費,"369,343","380,170","△10,827",通勤手当,"3,767",
189,1 環境政策費,"369,343","380,170","△10,827",時間外勤務手,"10,000","マナー条例の啓発、
美しいまちづくり推進事業"
189,1 環境政策費,"369,343","380,170","△10,827",当,,"002 新エネルギー・省エネルギー普及事業費 48,584"
189,1 環境政策費,"369,343","380,170","△10,827",休日勤務手当,700,省エネ診断士育成研修
189,1 環境政策費,"369,343","380,170","△10,827",期末手当,"36,325","市民ゼロカーボンチャレンジ補助金 31,840"
189,1 環境政策費,"369,343","380,170","△10,827",勤勉手当,"28,842","中小企業者等ゼロカーボンチャレンジ 15,000"
189,1 環境政策費,"369,343","380,170","△10,827",4 共済費,"49,812","補助金
中小企業者等ゼロカーボン経営移行 300
支援補助金
003 地球環境問題啓発費 3,828"
189,1 環境政策費,"369,343","380,170","△10,827",7 報償費,"3,383","補助金
中小企業者等ゼロカーボン経営移行 300
支援補助金
003 地球環境問題啓発費 3,828"
189,1 環境政策費,"369,343","380,170","△10,827",8 旅費,497,001 環境啓発事業費 492
189,1 環境政策費,"369,343","380,170","△10,827",,,ゼロカーボンチャレンジイベント開催
189,1 環境政策費,"369,343","380,170","△10,827",,,ＥＶエコドライブ啓発イベント開催
189,1 環境政策費,"369,343","380,170","△10,827",費用弁償,247,
189,1 環境政策費,"369,343","380,170","△10,827",,,"002 環境教育推進事業費 3,336"
189,1 環境政策費,"369,343","380,170","△10,827",普通旅費,227,
189,1 環境政策費,"369,343","380,170","△10,827",,,環境アドバイザー派遣
189,1 環境政策費,"369,343","380,170","△10,827",特別旅費,23,
189,1 環境政策費,"369,343","380,170","△10,827",10 需用費,"2,842","地球温暖化防止ポスターコンクール
こどもエコクラブ活動支援"
189,1 環境政策費,"369,343","380,170","△10,827",,,こどもゼロカーボンチャレンジ
189,1 環境政策費,"369,343","380,170","△10,827",,,プロジェクト
189,1 環境政策費,"369,343","380,170","△10,827",消耗品費,814,
189,1 環境政策費,"369,343","380,170","△10,827",,,"004 環境計画費 8,393"
189,1 環境政策費,"369,343","380,170","△10,827",食糧費,8,
189,1 環境政策費,"369,343","380,170","△10,827",,,001 環境審議会事務費 31
189,1 環境政策費,"369,343","380,170","△10,827",印刷製本費,929,
189,1 環境政策費,"369,343","380,170","△10,827",,,"002 脱炭素促進事業費 1,105"
190,2 環境保全費,"57,534","56,169","1,365",1 報酬,"2,406","001 給与費 3,448"
190,2 環境保全費,"57,534","56,169","1,365",3 職員手当等,588,"001 パートタイム会計年度任用職員 3,448
（定数外）
事務補助 1人"
190,2 環境保全費,"57,534","56,169","1,365",期末手当,503,"002 環境保全費 54,086"
190,2 環境保全費,"57,534","56,169","1,365",勤勉手当,85,001 環境保全事業費 349
190,2 環境保全費,"57,534","56,169","1,365",4 共済費,454,"県都市環境保全行政研究会負担金 30
会議、研修会出席者負担金 12
002 大気汚染対策費 28,136"
190,2 環境保全費,"57,534","56,169","1,365",8 旅費,250,"県都市環境保全行政研究会負担金 30
会議、研修会出席者負担金 12
002 大気汚染対策費 28,136"
190,2 環境保全費,"57,534","56,169","1,365",,,大気汚染常時監視
191,3 自然保護費,"15,593","14,001","1,592",1 報酬,"2,742","001 給与費 3,841"
191,3 自然保護費,"15,593","14,001","1,592",3 職員手当等,606,"001 自然巡視員 １１人 264
002 パートタイム会計年度任用職員 3,577"
191,3 自然保護費,"15,593","14,001","1,592",期末手当,518,"（定数）
事務補助 1人"
192,,,,,勤勉手当,"千円
88","千円
002 自然環境保全費 8,976"
192,,,,,4 共済費,493,"001 自然環境保全事業費 63
自然公園法許可申請受付
002 富士山麓ブナ林創造事業費 6,650"
192,,,,,8 旅費,70,"001 自然環境保全事業費 63
自然公園法許可申請受付
002 富士山麓ブナ林創造事業費 6,650"
192,,,,,,,ブナ等苗木の植樹
192,,,,,普通旅費,48,植栽地維持、防護柵設置
192,,,,,特別旅費,22,自然観察会開催
192,,,,,"10 需用費
消耗品費
燃料費
印刷製本費
修繕料","627
313
12
44
258","003 生物多様性地域戦略事業費 1,354
生物多様性ふじ戦略推進事業
いきもの調査、外来生物駆除、
サポーター登録制度、里山体験講座、
地理情報システムアプリ活用、
企業連携促進
004 鳥獣保護事業費 909
鳥獣保護管理法許可申請受付
野生動物対策
003 ふるさとの森事業費 2,776"
192,,,,,11 役務費,488,"003 生物多様性地域戦略事業費 1,354
生物多様性ふじ戦略推進事業
いきもの調査、外来生物駆除、
サポーター登録制度、里山体験講座、
地理情報システムアプリ活用、
企業連携促進
004 鳥獣保護事業費 909
鳥獣保護管理法許可申請受付
野生動物対策
003 ふるさとの森事業費 2,776"
192,,,,,,,"001 樹林樹木保護事業費 2,776"
192,,,,,手数料,170,"保護指定樹林樹木維持管理補助金 2,200"
192,,,,,保険料,318,
192,,,,,12 委託料,"7,515",
192,,,,,13 使用料及び賃,198,
